I dati analizzati provengono dal file: data/2003.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.240     2.7554         3.0627
n.241    -0.0759         3.0711
n.242     1.6639         3.0711
n.243     1.6855         3.0952
n.244    -1.3012         3.1048
n.245    -2.0747         3.1229
n.246    -1.5373         3.1253
n.247    -1.9229         3.1289
n.248    -1.6735         3.1651
n.249     0.3133         3.1687
n.250     0.8084         3.1759
n.251    -1.4470         3.2000
n.252    -3.2145         3.2108
n.253    -0.7289         3.2614
n.254    -0.3253         3.2819
n.255    -0.2566         3.3060
n.256     0.2217         3.3241
n.257    -0.8747         3.3265
n.258    -0.5843         3.3373
n.259    -0.6783         3.3639
n.260     0.4831         3.3843
n.261     1.5205         3.4024
n.262     2.1976         3.4193
n.263     3.1229         3.4205
n.264     3.6795         3.4361
n.265     3.4205         3.4506
n.266     2.2976         3.4590
n.267    -0.3361         3.4675
n.268    -1.1145         3.5795
n.269    -1.0217         3.6096
n.270    -0.9904         3.6386
n.271    -0.3458         3.6795
n.272     0.8145         3.7169
n.273     1.2843         3.7217
n.274     0.0205         3.7470
n.275     2.0253         3.7747
n.276     1.6301         3.7928
n.277     2.7313         3.8157
n.278    -1.1940         3.8229
n.279    -1.3289         3.8807
n.280    -2.7373         3.9036
n.281    -1.0807         3.9675
n.282     0.9012         3.9867
n.283     1.2494         3.9892
n.284     0.6325         4.0458
n.285     1.6349         4.0952
n.286     2.1084         4.1012
n.287     1.4831         4.1614
n.288    -0.4518         4.1880
n.289    -2.2590         4.2916
n.290    -3.3627         4.3627
n.291    -4.4771         4.3699
n.292    -2.6904         4.3916
n.293    -2.9084         4.4048
n.294    -1.6699         4.4458
n.295    -2.0012         4.4651
n.296    -3.5892         4.4723
n.297    -4.8759         4.4771
n.298    -5.7554         4.5530
n.299    -6.5398         4.6072
n.300    -4.4398         4.6145
n.301    -4.5181         4.6446
n.302    -4.9434         4.6614
n.303    -3.7036         4.7530
n.304    -3.2325         4.8096
n.305     1.4831         4.8494
n.306    -0.7554         4.9133
n.307    -1.7687         5.0349
n.308    -0.6482         5.0795
n.309    -1.3602         5.1301
n.310    -1.5651         5.1434
n.311    -0.5530         5.3253
n.312    -2.6133         5.4542
n.313     0.1639         5.4723
n.314    -0.2976         5.4735
n.315    -1.0373         5.4916
n.316    -2.0578         5.5398
n.317    -1.9446         5.5458
n.318    -2.4133         5.5663
n.319    -0.6084         5.5807
n.320     0.7614         5.6422
n.321     2.7145         5.7470
n.322     1.3783         5.7807
n.323     1.7855         5.8892
n.324     1.2831         5.9410
n.325     2.4458         5.9687
n.326     3.2000         5.9904
n.327     4.7530         6.1036
n.328     5.5663         6.1410
n.329     5.7807         6.2952
n.330     5.4735         6.3000
n.331     4.9133         6.3036
n.332     3.7747         6.3145
n.333     2.7410         6.3470
n.334     1.1000         6.4928
n.335     3.3241         6.5988
n.336     5.8892         6.6133
n.337     7.0048         6.6988
n.338     6.3470         6.7096
n.339     4.8494         6.7446
n.340     3.1048         6.8036
n.341     2.3554         6.8530
n.342    -2.4880         6.9627
n.343    -2.6458         6.9639
n.344    -0.9542         7.0048
n.345     1.8723         7.0783
n.346     1.3277         7.1699
n.347     0.7145         7.2169
n.348     3.0711         7.2289
n.349     4.3699         7.3819
n.350     0.4988         7.4084
n.351    -0.3373         7.4518
n.352     1.8892         7.6928
n.353     2.2639         7.9289
n.354     0.6373         7.9771
n.355     1.9614         8.0410
n.356     0.9687         8.1807
n.357    -0.9988         8.2024
n.358    -3.3735         8.5277
n.359    -3.9217         8.6566
n.360    -2.7482         8.8000
n.361    -0.5422         9.3108
n.362     2.4518         9.3855
n.363     3.1687         9.4783
n.364     4.1012        10.4892
n.365     3.0627        10.7265

Dai dati sono state estrapolate le seguenti variabili.
Media: 1.6537
Varianza: 10.8872
Mediana: 1.6301
