I dati analizzati provengono dal file: data/1966.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.331    -4.8867         2.9590
n.332    -4.7253         2.9602
n.333    -2.8590         3.0181
n.334    -3.7000         3.0711
n.335    -2.6759         3.1434
n.336    -0.5108         3.1530
n.337     0.0048         3.1614
n.338    -2.6530         3.1651
n.339    -2.2506         3.1892
n.340    -2.6952         3.2048
n.341    -4.3446         3.2325
n.342    -2.9880         3.2410
n.343    -2.6458         3.3060
n.344    -2.5542         3.3108
n.345    -1.6277         3.3482
n.346    -1.3723         3.3819
n.347    -1.9855         3.4627
n.348    -1.7289         3.5494
n.349    -1.0301         3.7265
n.350    -2.2012         3.9012
n.351    -2.0373         3.9241
n.352    -0.7108         3.9614
n.353     2.2639         3.9867
n.354     1.2373         4.1398
n.355     1.2614         4.1831
n.356    -2.2313         4.2771
n.357    -2.7988         4.3747
n.358    -2.2735         4.4169
n.359    -1.4217         4.4795
n.360    -1.8482         4.4795
n.361    -1.8422         4.7506
n.362    -0.9482         4.7566
n.363    -2.4313         4.7952
n.364    -1.3988         5.0181
n.365    -1.3373         5.3096

Dai dati sono state estrapolate le seguenti variabili.
Media: -0.4934
Varianza: 6.4609
Mediana: -0.5048
