I dati analizzati provengono dal file: data/1960.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.296     0.1108         1.2060
n.297     0.6241         1.2108
n.298     1.4446         1.2566
n.299     1.7602         1.2651
n.300     1.0602         1.2880
n.301     0.3819         1.3000
n.302     2.7566         1.3289
n.303     1.3964         1.3434
n.304    -0.4325         1.3602
n.305    -0.7169         1.3795
n.306     1.9446         1.3952
n.307     1.5313         1.3964
n.308     1.1518         1.3988
n.309     1.5398         1.4133
n.310    -1.1651         1.4217
n.311    -2.3530         1.4277
n.312    -2.6133         1.4289
n.313    -3.8361         1.4446
n.314    -1.6976         1.4530
n.315    -2.3373         1.5133
n.316     0.8422         1.5241
n.317     0.7554         1.5313
n.318    -1.8133         1.5398
n.319    -2.2084         1.5723
n.320    -0.3386         1.5807
n.321    -1.2855         1.6663
n.322    -1.5217         1.7265
n.323    -0.8145         1.7602
n.324    -0.7169         1.8735
n.325    -1.3542         1.8807
n.326     1.1000         1.9133
n.327     4.6530         1.9398
n.328     1.6663         1.9446
n.329     1.8807         1.9530
n.330     1.8735         1.9904
n.331     1.9133         2.0614
n.332     2.7747         2.0747
n.333     2.3410         2.1120
n.334    -0.5000         2.1795
n.335    -2.1759         2.2241
n.336    -4.3108         2.2349
n.337    -2.7952         2.2542
n.338     0.1470         2.3410
n.339     2.6494         2.3699
n.340     5.6048         2.4554
n.341     4.9554         2.4675
n.342     2.1120         2.5373
n.343     2.2542         2.6012
n.344     2.8458         2.6181
n.345     1.5723         2.6253
n.346     0.2277         2.6494
n.347    -1.1855         2.7566
n.348     0.4711         2.7747
n.349     0.9699         2.8169
n.350     1.3988         2.8193
n.351     3.9627         2.8458
n.352     4.9892         2.8578
n.353     3.9639         2.9687
n.354     2.5373         3.0880
n.355     2.0614         3.1060
n.356    -0.8313         3.3988
n.357    -1.4988         3.4458
n.358    -3.0735         3.7940
n.359    -3.4217         3.8916
n.360    -2.5482         3.9627
n.361    -1.5422         3.9639
n.362    -0.3482         4.6530
n.363    -1.4313         4.9554
n.364    -1.8988         4.9892
n.365    -1.8373         5.6048

Dai dati sono state estrapolate le seguenti variabili.
Media: -1.0674
Varianza: 6.0847
Mediana: -1.0747
