I dati analizzati provengono dal file: data/1997.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.356     2.2687         5.1386
n.357     1.6012         5.1735
n.358     1.6265         5.1928
n.359     1.7783         5.4301
n.360     3.7518         5.7699
n.361     2.6578         5.8747
n.362     1.5518         5.8916
n.363    -0.2313         6.1940
n.364     0.4012         6.6759
n.365     2.7627         7.0169

Dai dati sono state estrapolate le seguenti variabili.
Media: 0.8304
Varianza: 5.6875
Mediana: 0.9096
