I dati analizzati provengono dal file: data/1972.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.281    -1.9807         0.8916
n.282    -1.9988         0.9096
n.283    -2.8506         0.9470
n.284    -2.3675         0.9759
n.285    -1.2651         0.9819
n.286     0.6084         0.9831
n.287     0.9831         0.9928
n.288    -0.3518         1.0518
n.289    -1.3590         1.1506
n.290    -2.2627         1.1614
n.291    -2.0771         1.1651
n.292    -2.9904         1.1759
n.293    -4.8084         1.1867
n.294    -4.3699         1.1904
n.295    -4.1012         1.2024
n.296    -1.2892         1.2133
n.297    -1.9759         1.2169
n.298    -0.9554         1.2614
n.299    -0.6398         1.2735
n.300     0.5602         1.3012
n.301     0.9819         1.3217
n.302    -0.0434         1.3470
n.303     0.7964         1.4000
n.304     0.5675         1.4518
n.305     0.3831         1.5048
n.306     0.0446         1.5120
n.307     0.2313         1.5542
n.308     1.0518         1.6241
n.309     0.3398         1.6639
n.310     0.8349         1.7289
n.311     0.9470         1.7783
n.312     1.1867         1.7928
n.313     1.6639         1.8434
n.314     1.2024         1.8578
n.315     0.7627         1.8723
n.316    -1.7578         1.8952
n.317    -1.2446         1.9181
n.318    -0.2133         1.9916
n.319     1.9916         2.0229
n.320     0.0614         2.0627
n.321     0.2145         2.0639
n.322     2.5783         2.0819
n.323    -1.7145         2.0952
n.324    -2.7169         2.1169
n.325    -2.9542         2.1807
n.326    -0.8000         2.1843
n.327     0.5530         2.1892
n.328    -1.2337         2.1940
n.329    -1.4193         2.2578
n.330    -3.7265         2.2795
n.331    -4.3867         2.3048
n.332    -4.3253         2.3566
n.333    -2.4590         2.4627
n.334    -1.1000         2.4699
n.335     1.6241         2.4867
n.336     2.1892         2.4892
n.337     3.8048         2.5108
n.338     4.8470         2.5494
n.339     4.8494         2.5783
n.340     1.5048         2.6506
n.341     0.6554         2.7036
n.342     1.5120         2.7301
n.343     2.9542         2.7349
n.344     0.8458         2.7651
n.345     0.3723         2.8892
n.346     0.5277         2.9241
n.347    -0.7855         2.9361
n.348    -2.0289         2.9542
n.349    -1.8301         2.9952
n.350    -0.7012         3.0337
n.351    -2.1373         3.0361
n.352    -1.5108         3.0518
n.353    -0.6361         3.0627
n.354    -0.4627         3.1072
n.355    -1.1386         3.1446
n.356    -2.4313         3.1831
n.357    -2.5988         3.3795
n.358    -2.7735         3.5398
n.359    -1.0217         3.6386
n.360     1.4518         3.6819
n.361     2.2578         3.8048
n.362     3.0518         3.8458
n.363     0.1687         4.0880
n.364    -0.9988         4.8470
n.365     0.0627         4.8494

Dai dati sono state estrapolate le seguenti variabili.
Media: -1.0443
Varianza: 6.1091
Mediana: -1.0217
