I dati analizzati provengono dal file: data/2022.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.225     1.1289         3.3349
n.226     1.7627         3.3446
n.227     1.5422         3.3627
n.228     2.5651         3.4253
n.229     1.3096         3.4627
n.230    -0.5735         3.4639
n.231    -1.1325         3.5482
n.232     1.0157         3.5614
n.233     2.6289         3.5795
n.234     2.5916         3.5855
n.235     2.9000         3.6518
n.236     3.2398         3.6892
n.237     3.9867         3.7000
n.238     2.9217         3.7193
n.239     3.2530         3.7470
n.240     2.6554         3.7494
n.241     3.1241         3.7783
n.242     2.7639         3.8000
n.243     2.3855         3.8060
n.244     2.1988         3.9012
n.245     1.7253         3.9024
n.246     1.3627         3.9133
n.247     1.7771         3.9133
n.248     2.9265         3.9313
n.249     3.9133         3.9831
n.250     2.8084         3.9867
n.251     2.4530         4.0024
n.252     0.9855         4.0108
n.253     1.1711         4.0157
n.254     1.9747         4.0699
n.255     1.9434         4.0783
n.256     2.4217         4.0940
n.257     3.4253         4.1434
n.258     4.0157         4.1639
n.259     4.8217         4.1699
n.260     0.4831         4.2036
n.261     0.0205         4.2289
n.262     1.1976         4.3072
n.263    -0.0771         4.3506
n.264    -0.9205         4.3566
n.265    -1.1795         4.3687
n.266    -1.2024         4.3819
n.267    -2.5361         4.3831
n.268    -1.0145         4.3928
n.269    -1.1217         4.3964
n.270     0.3096         4.4265
n.271    -1.1458         4.4373
n.272    -1.2855         4.4566
n.273    -1.6157         4.4614
n.274    -0.8795         4.4747
n.275     1.4253         4.5012
n.276     1.7301         4.5301
n.277     2.4313         4.5410
n.278     2.4060         4.5892
n.279     2.5711         4.6819
n.280     3.3627         4.7096
n.281     2.2193         4.7108
n.282     2.7012         4.7229
n.283     1.8494         4.7675
n.284     1.3325         4.7892
n.285     2.7349         4.7904
n.286     2.8084         4.8060
n.287     2.3831         4.8217
n.288     3.5482         4.8639
n.289     4.5410         4.8928
n.290     4.4373         4.9349
n.291     4.7229         4.9566
n.292     4.7096         4.9675
n.293     4.9916         4.9916
n.294     4.5301         5.0036
n.295     5.7988         5.0446
n.296     5.5108         5.0651
n.297     5.5241         5.0783
n.298     5.8446         5.0952
n.299     6.1602         5.1012
n.300     5.3602         5.1012
n.301     4.6819         5.1217
n.302     4.3566         5.1386
n.303     4.3964         5.1398
n.304     4.7675         5.2470
n.305     3.9831         5.2627
n.306     3.3446         5.2747
n.307     3.9313         5.2819
n.308     3.6518         5.2880
n.309     2.7398         5.3602
n.310     0.0349         5.3819
n.311     0.0470         5.4096
n.312     2.6867         5.5108
n.313     3.4639         5.5241
n.314     3.9024         5.5916
n.315     3.1627         5.6265
n.316     1.6422         5.7458
n.317     2.7554         5.7988
n.318     1.7867         5.8446
n.319     0.4916         5.8518
n.320     2.5614         5.8699
n.321     2.3145         5.8916
n.322     5.0783         5.8952
n.323     3.1855         5.9096
n.324     0.9831         5.9795
n.325     0.3458         6.0711
n.326     2.8000         6.0795
n.327     1.5530         6.0855
n.328     1.7663         6.0892
n.329     1.2807         6.1072
n.330     0.9735         6.1578
n.331     0.4133         6.1602
n.332     0.8747         6.1687
n.333     0.5410         6.1831
n.334    -0.3000         6.2759
n.335    -0.7759         6.2843
n.336     0.6892         6.3783
n.337     2.3048         6.4145
n.338     3.7470         6.4169
n.339     3.7494         6.5084
n.340    -0.0952         6.5277
n.341    -1.3446         6.6458
n.342    -0.1880         6.6723
n.343     0.0542         6.7012
n.344    -0.7542         6.7506
n.345     1.5723         6.7952
n.346    -1.1723         6.8518
n.347    -1.1855         6.8747
n.348    -0.9289         6.8807
n.349    -2.0301         6.8880
n.350     0.2988         6.8988
n.351     1.3627         7.0819
n.352     1.4892         7.1663
n.353     1.4639         7.2265
n.354     2.1373         7.3771
n.355     2.8614         7.4952
n.356     2.9687         7.5410
n.357     4.5012         7.6807
n.358     5.6265         7.8759
n.359     6.3783         7.9843
n.360     6.8518         8.0253
n.361     6.1578         8.0542
n.362     5.8518         8.1434
n.363     6.1687         8.1771
n.364     6.7012         8.1916
n.365     5.2627         8.6108

Dai dati sono state estrapolate le seguenti variabili.
Media: 2.6381
Varianza: 6.5902
Mediana: 2.6217
