I dati analizzati provengono dal file: data/1984.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.259    -3.5783         0.2181
n.260    -1.7169         0.2253
n.261    -2.6795         0.2277
n.262    -1.9024         0.2373
n.263    -1.5771         0.2542
n.264    -0.1205         0.2904
n.265    -1.6795         0.3012
n.266    -4.2024         0.3048
n.267    -3.5361         0.3145
n.268    -3.8145         0.3193
n.269    -4.2217         0.3349
n.270    -3.7904         0.3482
n.271    -2.7458         0.3554
n.272    -0.1855         0.3904
n.273    -0.7157         0.3940
n.274    -0.3795         0.4349
n.275    -0.7747         0.4566
n.276    -5.1699         0.4627
n.277    -4.9687         0.4892
n.278    -0.9940         0.5096
n.279    -2.5289         0.5169
n.280    -2.3373         0.5434
n.281    -2.8807         0.5446
n.282    -1.8988         0.5988
n.283    -1.8506         0.6325
n.284    -0.6675         0.6410
n.285     0.3349         0.6687
n.286     1.2084         0.6819
n.287     1.1831         0.6855
n.288     0.3482         0.6916
n.289     0.6410         0.7602
n.290     0.2373         0.8241
n.291     0.0229         0.8590
n.292     0.5096         0.8614
n.293     0.6916         0.8699
n.294     1.6301         0.8843
n.295    -0.0012         0.8855
n.296    -0.1892         0.9012
n.297     0.8241         0.9422
n.298     1.3446         0.9506
n.299     1.7602         0.9614
n.300     1.9602         0.9795
n.301     0.6819         0.9880
n.302     0.4566         0.9952
n.303    -1.4036         1.0072
n.304    -1.6325         1.0639
n.305    -1.0169         1.0831
n.306    -1.1554         1.1831
n.307    -2.4687         1.1988
n.308    -2.1482         1.2084
n.309    -1.5602         1.2530
n.310     0.4349         1.2952
n.311     1.7470         1.3446
n.312     1.6867         1.3494
n.313     1.0639         1.4024
n.314     1.4024         1.4614
n.315     0.4627         1.4916
n.316     0.9422         1.5723
n.317    -0.1446         1.5747
n.318    -2.2133         1.5795
n.319    -0.1084         1.6036
n.320     0.8614         1.6036
n.321     0.3145         1.6157
n.322    -1.2217         1.6301
n.323     0.8855         1.6783
n.324    -0.9169         1.6807
n.325    -0.2542         1.6867
n.326    -1.0000         1.6892
n.327     1.2530         1.7470
n.328     2.3663         1.7602
n.329     1.6807         1.8988
n.330     3.2735         1.9277
n.331     4.1133         1.9602
n.332    -0.3253         1.9627
n.333    -1.5590         2.0470
n.334    -1.8000         2.1880
n.335    -0.0759         2.2386
n.336     2.2892         2.2771
n.337     3.6048         2.2892
n.338     3.7470         2.3253
n.339     1.3494         2.3663
n.340     0.3048         2.3699
n.341     0.3554         2.4373
n.342    -1.2880         2.4952
n.343    -1.6458         2.4988
n.344    -0.3542         2.5361
n.345     1.5723         2.5795
n.346     1.9277         2.6253
n.347     2.8145         2.6711
n.348     2.6711         2.6831
n.349     0.8699         2.6892
n.350     2.4988         2.7542
n.351     2.7627         2.7627
n.352     3.9892         2.7627
n.353     4.7639         2.8145
n.354     2.4373         3.0036
n.355     0.9614         3.2096
n.356     0.6687         3.2217
n.357    -0.1988         3.2458
n.358    -2.3735         3.2735
n.359    -2.6217         3.4084
n.360    -2.0482         3.6048
n.361    -1.6422         3.7470
n.362    -1.9482         3.9892
n.363    -2.2313         4.1133
n.364    -2.8988         4.2651
n.365    -4.9373         4.7639

Dai dati sono state estrapolate le seguenti variabili.
Media: -1.0835
Varianza: 5.1295
Mediana: -1.0952
