I dati analizzati provengono dal file: data/1980.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.306    -5.0554         1.6398
n.307    -6.9687         1.6434
n.308    -7.7482         1.6458
n.309    -5.5602         1.6639
n.310    -2.7651         1.6639
n.311    -1.6530         1.6867
n.312    -1.0133         1.7470
n.313    -0.9361         1.7482
n.314    -0.2976         1.7747
n.315    -1.9373         1.8253
n.316    -4.7578         1.8301
n.317    -3.6446         1.8434
n.318    -4.6133         1.9060
n.319    -3.6084         1.9072
n.320    -0.5386         1.9193
n.321     1.6145         1.9205
n.322     2.0783         1.9253
n.323     1.9855         1.9289
n.324     0.8831         1.9771
n.325    -0.0542         1.9855
n.326     0.6000         1.9952
n.327     0.7530         1.9988
n.328     0.7663         2.0578
n.329     1.2807         2.0783
n.330     1.5735         2.0855
n.331     2.2133         2.0976
n.332     0.6747         2.1096
n.333    -1.0590         2.1265
n.334    -0.5000         2.1506
n.335    -2.8759         2.1711
n.336    -4.1108         2.1783
n.337    -3.0952         2.2072
n.338    -2.2530         2.2133
n.339    -3.9506         2.2373
n.340    -2.1952         2.2542
n.341    -1.5446         2.3000
n.342    -4.3880         2.3843
n.343    -4.3458         2.3855
n.344    -3.5542         2.4783
n.345    -1.7277         2.5036
n.346    -0.2723         2.5470
n.347     0.1145         2.5627
n.348     0.5711         2.6145
n.349     1.0699         2.6205
n.350     1.9988         2.6217
n.351     0.8627         2.6831
n.352    -1.7108         2.8205
n.353    -0.7361         2.8542
n.354    -1.1627         2.8687
n.355    -1.3386         2.8795
n.356     1.4687         3.1783
n.357     0.3012         3.2916
n.358     2.1265         3.3771
n.359    -0.5217         3.3795
n.360     0.1518         3.3819
n.361    -0.1422         3.3976
n.362    -0.2482         3.4410
n.363    -1.5313         3.6084
n.364    -1.3988         3.6229
n.365    -0.3373         3.9795

Dai dati sono state estrapolate le seguenti variabili.
Media: -0.8496
Varianza: 4.9535
Mediana: -0.8904
