I dati analizzati provengono dal file: data/2016.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.73     0.4651        -1.0205
n.74     0.9012        -0.9735
n.75    -2.2072        -0.9373
n.76    -0.1241        -0.9373
n.77    -0.5699        -0.8855
n.78     0.8169        -0.8855
n.79     1.5627        -0.8614
n.80     1.4807        -0.8181
n.81     0.9843        -0.8084
n.82     0.9048        -0.7940
n.83    -0.2373        -0.7735
n.84     0.0446        -0.7458
n.85     0.6892        -0.7108
n.86     1.1940        -0.7108
n.87     1.0759        -0.7096
n.88     1.9916        -0.6735
n.89     1.9470        -0.5940
n.90     2.1229        -0.5831
n.91     2.7470        -0.5699
n.92     2.8072        -0.5289
n.93     3.6386        -0.5205
n.94     3.4349        -0.5193
n.95     3.1928        -0.5084
n.96     3.9542        -0.5072
n.97     3.5723        -0.4976
n.98     2.6133        -0.4880
n.99     1.4904        -0.4687
n.100     2.5880        -0.4542
n.101     1.7578        -0.3795
n.102     1.7096        -0.3446
n.103     1.4675        -0.3048
n.104     3.0012        -0.2988
n.105     2.0096        -0.2964
n.106     2.5952        -0.2964
n.107     3.1855        -0.2892
n.108     1.7675        -0.2590
n.109     1.8590        -0.2373
n.110     2.0361        -0.2241
n.111     2.1277        -0.2108
n.112     2.9795        -0.2000
n.113     1.1880        -0.1759
n.114    -1.1747        -0.1699
n.115    -3.4301        -0.1518
n.116    -2.5096        -0.1325
n.117    -1.8386        -0.1241
n.118    -3.3819        -0.1084
n.119    -1.4904        -0.0940
n.120    -0.5831        -0.0904
n.121    -3.0410        -0.0590
n.122    -1.8349        -0.0590
n.123     0.9614        -0.0373
n.124     2.2048        -0.0241
n.125     0.3723         0.0446
n.126     0.4036         0.0699
n.127     1.1783         0.0916
n.128     1.4096         0.1145
n.129    -0.2964         0.1157
n.130    -0.5940         0.1169
n.131    -1.1361         0.1205
n.132    -0.9735         0.1398
n.133    -1.6711         0.1458
n.134    -0.0940         0.1506
n.135    -0.1084         0.1542
n.136    -2.5301         0.1627
n.137    -2.5253         0.1699
n.138    -1.9542         0.1904
n.139    -4.2157         0.2169
n.140    -1.5181         0.2241
n.141     1.1759         0.2301
n.142     1.6663         0.2458
n.143    -2.0289         0.2831
n.144    -0.7108         0.2928
n.145    -1.3193         0.2976
n.146    -0.0241         0.2988
n.147     2.1072         0.3145
n.148     3.4687         0.3313
n.149    -0.1699         0.3482
n.150    -1.1542         0.3675
n.151    -1.3867         0.3723
n.152    -1.4651         0.3795
n.153    -1.7072         0.3831
n.154    -1.0964         0.3892
n.155    -1.3386         0.4036
n.156    -0.7096         0.4217
n.157     0.2928         0.4229
n.158     1.6530         0.4651
n.159     0.6410         0.4855
n.160    -0.5072         0.4940
n.161    -0.4976         0.5096
n.162    -0.2892         0.5518
n.163    -0.7108         0.6217
n.164    -0.7735         0.6289
n.165    -1.7145         0.6410
n.166    -1.7723         0.6639
n.167    -0.5193         0.6723
n.168    -1.4229         0.6783
n.169    -2.9566         0.6892
n.170    -2.8747         0.7265
n.171    -1.1012         0.7373
n.172     0.1169         0.7398
n.173     1.5446         0.7470
n.174     3.2988         0.7566
n.175     4.5289         0.7651
n.176     3.0518         0.7795
n.177     0.9639         0.7831
n.178     0.8446         0.8012
n.179     0.8217         0.8169
n.180     1.2024         0.8217
n.181     1.4855         0.8446
n.182     1.4542         0.8506
n.183     1.0012         0.9012
n.184     0.8506         0.9048
n.185    -0.2241         0.9048
n.186     0.3675         0.9349
n.187     1.3747         0.9614
n.188     2.0108         0.9639
n.189     1.7506         0.9639
n.190     2.8819         0.9843
n.191     3.6386         1.0012
n.192     3.6036         1.0675
n.193     2.0795         1.0759
n.194    -1.8048         1.1012
n.195    -2.8169         1.1096
n.196    -2.4048         1.1096
n.197    -1.6120         1.1373
n.198    -0.8855         1.1651
n.199     0.6723         1.1723
n.200     1.8807         1.1759
n.201     3.0410         1.1783
n.202     2.2916         1.1880
n.203     0.1542         1.1940
n.204    -0.4542         1.2012
n.205     0.5096         1.2024
n.206     1.6843         1.2205
n.207     1.8349         1.2325
n.208     0.3795         1.2446
n.209     0.7373         1.2819
n.210     1.1723         1.3398
n.211     1.9157         1.3747
n.212    -0.2108         1.3771
n.213    -0.2988         1.3783
n.214    -0.2964         1.4024
n.215     0.7470         1.4048
n.216     1.7084         1.4096
n.217    -1.5229         1.4229
n.218    -0.8181         1.4446
n.219    -0.2590         1.4542
n.220     0.3145         1.4675
n.221     0.0699         1.4807
n.222    -2.0434         1.4855
n.223    -3.6217         1.4867
n.224    -2.6000         1.4904
n.225    -1.4711         1.4964
n.226     0.1627         1.5036
n.227     1.6422         1.5446
n.228     1.1651         1.5494
n.229     1.1096         1.5506
n.230    -0.6735         1.5542
n.231    -0.1325         1.5627
n.232     0.1157         1.5759
n.233     0.6289         1.6361
n.234    -0.5084         1.6422
n.235    -0.2000         1.6530
n.236     1.3398         1.6578
n.237     1.8867         1.6663
n.238     2.1217         1.6723
n.239     2.2530         1.6831
n.240     3.5554         1.6843
n.241     3.8241         1.6976
n.242     0.9639         1.7084
n.243     2.8855         1.7096
n.244     2.8988         1.7506
n.245     3.6253         1.7578
n.246     3.8627         1.7675
n.247     3.9771         1.8000
n.248     3.4265         1.8157
n.249     2.0133         1.8349
n.250     1.9084         1.8590
n.251     3.2530         1.8687
n.252     3.5855         1.8807
n.253     4.0711         1.8867
n.254     4.2747         1.9060
n.255     4.4434         1.9084
n.256     3.9217         1.9157
n.257     4.4253         1.9253
n.258     1.8157         1.9470
n.259     0.6217         1.9602
n.260     0.3831         1.9916
n.261    -0.3795         2.0096
n.262     1.6976         2.0108
n.263     1.4229         2.0133
n.264    -1.0205         2.0145
n.265     0.1205         2.0361
n.266     0.2976         2.0687
n.267     0.6639         2.0795
n.268     0.4855         2.1072
n.269     0.6783         2.1217
n.270     1.1096         2.1229
n.271     1.5542         2.1277
n.272     2.0145         2.1819
n.273     2.4843         2.2048
n.274     1.2205         2.2530
n.275     1.9253         2.2602
n.276     0.2301         2.2892
n.277    -0.4687         2.2916
n.278    -0.7940         2.3277
n.279    -2.1289         2.3337
n.280    -1.9373         2.3578
n.281    -1.6807         2.3855
n.282    -2.7988         2.4036
n.283    -3.2506         2.4783
n.284    -4.2675         2.4843
n.285    -4.3651         2.5470
n.286    -3.8916         2.5602
n.287    -2.0169         2.5880
n.288    -0.1518         2.5952
n.289    -0.0590         2.6133
n.290     1.1373         2.6133
n.291     0.4229         2.6181
n.292    -0.0904         2.6373
n.293    -0.8084         2.6687
n.294    -1.5699         2.6880
n.295    -1.9012         2.7205
n.296    -1.3892         2.7470
n.297     0.2241         2.7831
n.298     1.4446         2.8072
n.299     2.2602         2.8494
n.300     1.9602         2.8747
n.301     2.1819         2.8783
n.302     0.7566         2.8819
n.303     1.4964         2.8855
n.304     1.0675         2.8988
n.305     1.6831         2.9072
n.306     1.2446         2.9361
n.307     0.3313         2.9795
n.308     0.5518         3.0012
n.309     0.7398         3.0410
n.310     0.9349         3.0518
n.311    -1.9530         3.0566
n.312    -2.7133         3.1843
n.313    -3.3361         3.1855
n.314    -3.3976         3.1928
n.315    -2.5373         3.2530
n.316    -1.2578         3.2892
n.317    -1.8446         3.2988
n.318    -1.3133         3.3241
n.319    -2.1084         3.4265
n.320    -1.4386         3.4349
n.321    -0.8855         3.4518
n.322     1.3783         3.4687
n.323     2.3855         3.4952
n.324     2.7831         3.5554
n.325     4.8458         3.5723
n.326     6.2000         3.5747
n.327     7.0530         3.5855
n.328     7.3663         3.6036
n.329     6.9807         3.6253
n.330     5.4735         3.6386
n.331     2.6133         3.6386
n.332     2.8747         3.7108
n.333    -0.0590         3.8241
n.334    -3.0000         3.8518
n.335    -0.1759         3.8627
n.336     2.2892         3.9217
n.337     1.4048         3.9542
n.338     2.5470         3.9614
n.339     2.8494         3.9771
n.340     0.9048         4.0542
n.341    -0.3446         4.0711
n.342    -0.4880         4.1952
n.343    -0.7458         4.2747
n.344     0.1458         4.2952
n.345     1.6723         4.3614
n.346     2.3277         4.4253
n.347     0.1145         4.4434
n.348    -0.5289         4.4699
n.349     0.1699         4.5289
n.350     0.2988         4.5783
n.351    -0.9373         4.8458
n.352    -2.1108         5.0193
n.353    -1.0361         5.3000
n.354     2.6373         5.4735
n.355     4.3614         5.6771
n.356     1.8687         5.7795
n.357     1.2012         5.8578
n.358     0.7265         6.0398
n.359     2.8783         6.0458
n.360     3.8518         6.2000
n.361     5.8578         6.2614
n.362     3.4518         6.3108
n.363     2.0687         6.9807
n.364     0.8012         7.0530
n.365    -0.9373         7.3663

Dai dati sono state estrapolate le seguenti variabili.
Media: 0.9031
Varianza: 4.7167
Mediana: 0.9012
