I dati analizzati provengono dal file: data/2004.txt
Sono stai analizzati i seguinti 365 valori.

        da file       ordinati
n.213     4.1012         1.1422
n.214     3.7036         1.1506
n.215     2.3470         1.1952
n.216    -0.0916         1.2458
n.217    -0.7229         1.2470
n.218     0.7819         1.2518
n.219     0.9410         1.2614
n.220     0.1145         1.2892
n.221    -0.1301         1.3072
n.222     0.7566         1.3108
n.223     2.1783         1.3229
n.224     2.0000         1.3241
n.225     2.3289         1.3434
n.226     1.8627         1.3578
n.227     2.3422         1.4361
n.228     1.9651         1.4554
n.229     2.4096         1.4614
n.230     1.5265         1.4639
n.231     2.7675         1.4795
n.232     1.0157         1.4880
n.233     0.4289         1.5181
n.234     0.2916         1.5265
n.235     0.4000         1.6253
n.236     0.0398         1.6614
n.237     0.3867         1.6771
n.238     0.1217         1.6795
n.239     0.8530         1.7012
n.240     1.4554         1.7157
n.241     2.5241         1.7349
n.242     2.7639         1.7843
n.243     2.3855         1.7928
n.244     0.2988         1.8048
n.245     2.2253         1.8072
n.246     3.9627         1.8108
n.247     5.2771         1.8542
n.248     4.9265         1.8542
n.249     3.8133         1.8627
n.250     3.6084         1.8783
n.251     3.7530         1.8843
n.252     4.0855         1.8855
n.253     2.7711         1.8904
n.254     2.7747         1.8928
n.255     1.0434         1.9337
n.256    -0.0783         1.9434
n.257    -0.1747         1.9627
n.258    -0.2843         1.9627
n.259    -1.9783         1.9651
n.260    -1.0169         1.9747
n.261    -0.3795         1.9795
n.262    -0.3024         1.9819
n.263     1.3229         1.9855
n.264     1.9795         2.0000
n.265     2.7205         2.0361
n.266     3.4976         2.0771
n.267     1.4639         2.0831
n.268    -1.6145         2.0843
n.269    -0.4217         2.1386
n.270    -1.0904         2.1410
n.271    -0.6458         2.1518
n.272     0.0145         2.1518
n.273     1.8843         2.1675
n.274     2.8205         2.1783
n.275     2.6253         2.2145
n.276     3.4301         2.2253
n.277     2.8313         2.3289
n.278     3.4060         2.3422
n.279     4.4711         2.3470
n.280     4.6627         2.3843
n.281     4.7193         2.3855
n.282     4.9012         2.4096
n.283     2.6494         2.4675
n.284     0.2325         2.4843
n.285    -2.1651         2.5036
n.286    -2.1916         2.5241
n.287    -2.1169         2.5446
n.288    -1.8518         2.5723
n.289    -1.0590         2.5807
n.290    -2.0627         2.6253
n.291    -2.4771         2.6301
n.292    -1.9904         2.6494
n.293     0.4916         2.7205
n.294     2.6301         2.7434
n.295     3.5988         2.7494
n.296     4.0108         2.7639
n.297     3.8241         2.7675
n.298     3.9446         2.7711
n.299     3.7602         2.7747
n.300     4.3602         2.7759
n.301     2.9819         2.8024
n.302     2.9566         2.8205
n.303     3.3964         2.8313
n.304     2.4675         2.8807
n.305     3.7831         2.8892
n.306     6.0446         2.9000
n.307     6.2313         2.9398
n.308     5.5518         2.9566
n.309     5.0398         2.9819
n.310     3.7349         3.0120
n.311     0.5470         3.0747
n.312    -1.4133         3.0880
n.313    -3.9361         3.1048
n.314    -2.6976         3.2253
n.315    -1.2373         3.2494
n.316     1.1422         3.2578
n.317     0.5554         3.2807
n.318    -0.3133         3.2892
n.319    -1.3084         3.3169
n.320    -1.6386         3.3410
n.321    -0.8855         3.3410
n.322    -0.6217         3.3627
n.323     1.8855         3.3964
n.324    -1.2169         3.4060
n.325    -3.2542         3.4301
n.326    -1.9000         3.4904
n.327    -0.3470         3.4976
n.328     0.3663         3.5301
n.329     0.0807         3.5542
n.330     0.2735         3.5988
n.331     0.7133         3.6084
n.332    -0.6253         3.6892
n.333     2.1410         3.7036
n.334     2.9000         3.7349
n.335     1.3241         3.7530
n.336     1.2892         3.7602
n.337     1.8048         3.7687
n.338     1.2470         3.7831
n.339     3.2494         3.7892
n.340     3.1048         3.7916
n.341     4.1554         3.8133
n.342     3.0120         3.8241
n.343     3.5542         3.9446
n.344     0.9458         3.9627
n.345     0.0723         4.0108
n.346    -0.2723         4.0855
n.347    -0.7855         4.1012
n.348    -1.1289         4.1554
n.349    -0.6301         4.3602
n.350     0.7988         4.4711
n.351     1.9627         4.6627
n.352     2.8892         4.7193
n.353    -0.1361         4.9012
n.354    -0.3627         4.9265
n.355    -2.1386         5.0217
n.356    -3.0313         5.0398
n.357    -2.3988         5.2771
n.358    -1.6735         5.5108
n.359    -1.1217         5.5518
n.360     2.1518         5.5542
n.361     3.2578         5.8928
n.362     2.1518         6.0446
n.363     3.7687         6.2313
n.364     0.7012         6.2458
n.365    -0.8373         6.6024

Dai dati sono state estrapolate le seguenti variabili.
Media: 0.5831
Varianza: 5.3078
Mediana: 0.5554
